"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000173698",4.70244622773884,0.41172231213268,0.836180215253461,0.492384661370969,0.622447440540338,0.713280324161908,"ADGRG2","10149","adhesion G protein-coupled receptor G2"
"ENSG00000198003",3.04095485158485,-0.507392259953684,1.03150882484956,-0.491893280726594,0.622794788598571,0.713594597340362,"ODAD3","115948","outer dynein arm docking complex subunit 3"
"ENSG00000013523",227.864322729557,0.0600966355615794,0.12218355681128,0.491855345596155,0.62282160774589,0.713594597340362,"ANGEL1","23357","angel homolog 1"
"ENSG00000205853",1.00178248690269,0.866229582922152,1.76230988202015,0.491530798164275,0.623051074762373,0.713800252799626,"RFPL3S","10737","RFPL3 antisense"
"ENSG00000170634",108.091026823387,-0.0833837812865972,0.169759280477461,-0.491188352425116,0.623293236235233,0.713978033620968,"ACYP2","98","acylphosphatase 2"
"ENSG00000186648",0.782117025340796,-1.87264456593301,3.81262007725315,-0.491169990187477,0.623306222294418,0.713978033620968,"CARMIL3","90668","capping protein regulator and myosin 1 linker 3"
"ENSG00000118007",1076.32143663141,0.031865690997338,0.0649712426500062,0.490458388936709,0.623809567918967,0.714497303195776,"STAG1","10274","STAG1 cohesin complex component"
"ENSG00000046651",199.76771979897,0.064311328016098,0.131155707325721,0.490343343247602,0.623890961099173,0.71453323351031,"OFD1","8481","OFD1 centriole and centriolar satellite protein"
"ENSG00000100578",369.673696118936,-0.048197409559179,0.0984202444495021,-0.489710321578284,0.624338896998677,0.714988920446493,"KIAA0586","9786","KIAA0586"
"ENSG00000095637",8.9247622750388,0.289789372596544,0.592142628632524,0.48939116791131,0.624564787727087,0.715190269993083,"SORBS1","10580","sorbin and SH3 domain containing 1"
"ENSG00000118520",0.615430879510933,1.16278033529573,2.37716648726585,0.48914551905581,0.62473867721822,NA,"ARG1","383","arginase 1"
"ENSG00000165215",0.615430879510933,1.16278033529573,2.37716648726585,0.48914551905581,0.62473867721822,NA,"CLDN3","1365","claudin 3"
"ENSG00000264187",0.615430879510933,1.16278033529573,2.37716648726585,0.48914551905581,0.62473867721822,NA,NA,NA,NA
"ENSG00000129988",0.615430879510933,1.16278033529573,2.37716648726585,0.48914551905581,0.62473867721822,NA,"LBP","3929","lipopolysaccharide binding protein"
"ENSG00000134551",0.548476995894168,-1.16082813120616,2.37361443682358,-0.489055051737723,0.624802722333539,NA,"PRH2","5555","proline rich protein HaeIII subfamily 2"
"ENSG00000160117",6.42531799096479,0.350023808820221,0.715859136608058,0.488956263768223,0.624872661178133,0.715485458298072,"ANKLE1","126549","ankyrin repeat and LEM domain containing 1"
"ENSG00000136631",526.924311671033,0.0414417267714328,0.0847913496983148,0.488749464643284,0.625019079537,0.715595746401612,"VPS45","11311","vacuolar protein sorting 45 homolog"
"ENSG00000000971",397.24977385702,0.0449436420973989,0.092019754703863,0.488412974388338,0.625257353717225,0.715778636395669,"CFH","3075","complement factor H"
"ENSG00000109066",967.678858457162,-0.0344697663921924,0.0705794678836636,-0.488382350076782,0.625279041231108,0.715778636395669,"TMEM104","54868","transmembrane protein 104"
"ENSG00000151065",235.985433382502,-0.0572895124192843,0.117444632073091,-0.487800177905369,0.625691385385462,0.716141954415298,"DCP1B","196513","decapping mRNA 1B"
"ENSG00000137074",396.491758417556,-0.0464395768053666,0.0952035126066188,-0.487792682579424,0.625696694980602,0.716141954415298,"APTX","54840","aprataxin"
"ENSG00000214226",31.1701821767565,0.150565323850067,0.308831211046513,0.487532731357878,0.625880853184375,0.716295337463794,"C17orf67","339210","chromosome 17 open reading frame 67"
"ENSG00000213920",1.49937484355214,0.757663625164078,1.55484704087941,0.48729142175654,0.626051825926531,0.716433606916726,"MDP1","145553","magnesium dependent phosphatase 1"
"ENSG00000173681",118.946099375507,0.0817914981617799,0.168092248852184,0.486586970668145,0.626551058787776,0.716947474463238,"BCLAF3","256643","BCLAF1 and THRAP3 family member 3"
"ENSG00000188818",12.3508545780111,0.241863365012582,0.497317255713225,0.486336161140668,0.626728844687214,0.717093465036219,"ZDHHC11","79844","zinc finger DHHC-type containing 11"
"ENSG00000066923",24.5474526590016,0.172419711088012,0.354863684544896,0.485875897132547,0.627055158443261,0.717383204651858,"STAG3","10734","STAG3 cohesin complex component"
"ENSG00000149575",7.92465424843323,-0.296846564271493,0.6109999329994,-0.485837310675751,0.627082518432029,0.717383204651858,"SCN2B","6327","sodium voltage-gated channel beta subunit 2"
"ENSG00000140157",1084.09119605556,-0.0301185621510216,0.0620203357887097,-0.485623977490694,0.627233793029145,0.717498798720934,"NIPA2","81614","NIPA magnesium transporter 2"
"ENSG00000163219",7.41019268039148,0.312277341911244,0.643320501559262,0.485414876650682,0.627382081679214,0.717584124268208,"ARHGAP25","9938","Rho GTPase activating protein 25"
"ENSG00000167536",16.0455282083031,-0.210077167862953,0.432861469734895,-0.485321939122035,0.627447995288465,0.717584124268208,"DHRS13","147015","dehydrogenase/reductase 13"
"ENSG00000145491",2.06932208489744,0.618255639837558,1.2739493669768,0.485306289138269,0.627459094939087,0.717584124268208,"ROPN1L","83853","rhophilin associated tail protein 1 like"
"ENSG00000123329",3.79237159729877,-0.435146946151567,0.897390610206167,-0.484902495304243,0.627745512268898,0.717854206808818,"ARHGAP9","64333","Rho GTPase activating protein 9"
"ENSG00000186010",11.6945235337739,0.247212544689524,0.510297426129249,0.484447955312455,0.628067991748231,0.718165481438659,"NDUFA13","51079","NADH:ubiquinone oxidoreductase subunit A13"
"ENSG00000164175",0.526103300479526,-1.16224443156925,2.39996106858772,-0.484276368805094,0.628189744559223,NA,"SLC45A2","51151","solute carrier family 45 member 2"
"ENSG00000263020",0.526103300479526,-1.16224443156925,2.39996106858772,-0.484276368805094,0.628189744559223,NA,NA,NA,NA
"ENSG00000104112",0.526103300479526,-1.16224443156925,2.39996106858772,-0.484276368805094,0.628189744559223,NA,"SCG3","29106","secretogranin III"
"ENSG00000132026",0.526103300479526,-1.16224443156925,2.39996106858772,-0.484276368805094,0.628189744559223,NA,"RTBDN","83546","retbindin"
"ENSG00000204852",220.863808668555,0.058278147281593,0.120361034783812,0.484194468635717,0.628247862112249,0.718313652638387,"TCTN1","79600","tectonic family member 1"
"ENSG00000187624",20.9062090155738,-0.185815149021218,0.384321642226349,-0.483488642338235,0.628748822221524,0.718828891997139,"LIAT1","400566","ligand of ATE1"
"ENSG00000184076",807.570938990658,0.0340092536476664,0.070364905947085,0.483326925402866,0.62886362487507,0.718866157354761,"UQCR10","29796","ubiquinol-cytochrome c reductase, complex III subunit X"
"ENSG00000173825",1.78981076373601,0.648383804495732,1.34157363995375,0.483300942405282,0.628882071009878,0.718866157354761,"TIGD3","220359","tigger transposable element derived 3"
"ENSG00000164346",782.975863741167,-0.0333548805373142,0.0690299696025469,-0.483194194193642,0.62895785730249,0.718895257558515,"NSA2","10412","NSA2 ribosome biogenesis factor"
"ENSG00000139410",52.9801698993069,0.11662182270639,0.241590860490937,0.482724480840886,0.629291378492084,0.719162444785452,"SDSL","113675","serine dehydratase like"
"ENSG00000158526",524.083689285166,0.0404339885073988,0.0837622708761706,0.482723165029445,0.629292312893682,0.719162444785452,"TSR2","90121","TSR2 ribosome maturation factor"
"ENSG00000102466",17.0640739626094,-0.209608114660387,0.434318906916105,-0.482613377687644,0.629370278638028,0.719194004805248,"FGF14","2259","fibroblast growth factor 14"
"ENSG00000154162",0.589765738847746,1.16119612502792,2.40736278074746,0.482351947248842,0.629555950721382,NA,"CDH12","1010","cadherin 12"
"ENSG00000181085",0.589765738847746,1.16119612502792,2.40736278074746,0.482351947248842,0.629555950721382,NA,"MAPK15","225689","mitogen-activated protein kinase 15"
"ENSG00000188026",217.863901044124,0.0591022778435059,0.122546548066893,0.482284313804128,0.629603988889435,0.719403517902303,"RILPL1","353116","Rab interacting lysosomal protein like 1"
"ENSG00000150991",14029.0875319825,-0.0171210873884829,0.0355430292388816,-0.481700287091839,0.630018872103859,0.719819994331429,"UBC","7316","ubiquitin C"
"ENSG00000166682",0.82401670522344,1.85356224080734,3.84969988109979,0.481482270840761,0.630173777281426,0.719939393320634,"TMPRSS5","80975","transmembrane serine protease 5"
"ENSG00000152154",5.06995565923085,0.376355161448506,0.782925616813612,0.480703598612872,0.630727173159662,0.720498557148652,"TMEM178A","130733","transmembrane protein 178A"
"ENSG00000251201",1.99890955340497,0.599903633079288,1.24810481685565,0.480651644779824,0.630764103692516,0.720498557148652,"TMED7-TICAM2","100302736","TMED7-TICAM2 readthrough"
"ENSG00000204498",151.654450062114,0.0696388861201559,0.145069363847867,0.480038543445917,0.631199986388407,0.720938797822806,"NFKBIL1","4795","NFKB inhibitor like 1"
"ENSG00000160799",227.692533743768,-0.0566870530000429,0.118354295097095,-0.478960674418601,0.631966605375591,0.72175669554529,"CCDC12","151903","coiled-coil domain containing 12"
"ENSG00000134744",497.488779964071,0.0422937239621504,0.0883236831146433,0.47884918824381,0.632045920931177,0.721789569442032,"TUT4","23318","terminal uridylyl transferase 4"
"ENSG00000185015",18.8401849957243,-0.19616399404302,0.409751842652837,-0.478738528112539,0.632124652995046,0.721821771794807,"CA13","377677","carbonic anhydrase 13"
"ENSG00000125775",8.71137039628963,-0.288635394430209,0.603150350961771,-0.478546342499771,0.632261398421196,0.721920209036639,"SDCBP2","27111","syndecan binding protein 2"
"ENSG00000188761",1.05512163754397,0.896692706609558,1.87454763885042,0.47835151693422,0.632400035084746,0.721995785138655,"BCL2L15","440603","BCL2 like 15"
"ENSG00000178821",2.56465587233207,-0.513353987253108,1.07326342714849,-0.478311264753533,0.632428679897427,0.721995785138655,"TMEM52","339456","transmembrane protein 52"
"ENSG00000112183",254.135811474577,0.0585756929508773,0.122496032277604,0.478184410235682,0.632518957468834,0.722041140292881,"RBM24","221662","RNA binding motif protein 24"
"ENSG00000155761",1.45149799242207,0.712321809018603,1.49141706614608,0.477614092789813,0.632924898505019,0.722412942136562,"SPAG17","200162","sperm associated antigen 17"
"ENSG00000183111",25.5456159076737,-0.163316056812982,0.341962486232673,-0.477584715833015,0.63294581145611,0.722412942136562,"ARHGEF37","389337","Rho guanine nucleotide exchange factor 37"
"ENSG00000139133",41.8123760352653,0.127718738126896,0.267614200298758,0.477249480723795,0.633184480348786,0.722627606048423,"ALG10","84920","ALG10 alpha-1,2-glucosyltransferase"
"ENSG00000124217",205.030430151274,0.0634691481465155,0.133111547074998,0.4768117382841,0.633496186287789,0.722925583201628,"MOCS3","27304","molybdenum cofactor synthesis 3"
"ENSG00000197915",0.953743650824864,0.877267801882076,1.84059673643573,0.476621404632544,0.633631738635318,0.723022507961885,"HRNR","388697","hornerin"
"ENSG00000165555",5.08360765933996,0.389884282673455,0.818413254136062,0.476390479630034,0.633796215954362,0.723152420216639,"NOXRED1","122945","NADP dependent oxidoreductase domain containing 1"
"ENSG00000172732",431.240034051827,0.0452839646855306,0.09511223682548,0.476110815989129,0.633995431803042,0.723321944718422,"MUS81","80198","MUS81 structure-specific endonuclease subunit"
"ENSG00000101974",893.955600672434,0.0339091309793613,0.0712736563793009,0.475759666361233,0.634245607607716,0.723549577435398,"ATP11C","286410","ATPase phospholipid transporting 11C"
"ENSG00000111785",230.228332693705,0.0569354405342416,0.119856372689921,0.475030565805111,0.634765187212144,0.724084486035638,"RIC8B","55188","RIC8 guanine nucleotide exchange factor B"
"ENSG00000007402",6.47351881199038,0.335288236330851,0.707689384628854,0.473778812588367,0.635657644908241,0.725044621885277,"CACNA2D2","9254","calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"ENSG00000139915",0.934499415711005,0.848936643190277,1.79224793240401,0.473671431190643,0.635734228884141,0.725074075804941,"MDGA2","161357","MAM domain containing glycosylphosphatidylinositol anchor 2"
"ENSG00000118407",3.29939244050835,0.455723386265701,0.962483027710268,0.473487192132478,0.635865636505758,0.725166048051756,"FILIP1","27145","filamin A interacting protein 1"
"ENSG00000226479",505.926114897108,-0.0399340207125961,0.084391727620757,-0.473198284221094,0.636071721764874,0.725291855045234,"TMEM185B","79134","transmembrane protein 185B"
"ENSG00000170584",237.572572621228,-0.0554465759108996,0.117176092005722,-0.473190178660268,0.636077504071104,0.725291855045234,"NUDCD2","134492","NudC domain containing 2"
"ENSG00000149823",706.769419749242,0.0348177315348611,0.073647471585298,0.472762075674729,0.636382933643582,0.725582201801159,"VPS51","738","VPS51 subunit of GARP complex"
"ENSG00000184933",0.552379378071779,1.15879166496579,2.45527501196166,0.471960028640524,0.636955319533718,NA,"OR6A2","8590","olfactory receptor family 6 subfamily A member 2"
"ENSG00000250317",171.508233969436,-0.0666207248143417,0.141190580190518,-0.471849642691785,0.637034114129245,0.726266684190449,"SMIM20","389203","small integral membrane protein 20"
"ENSG00000148688",295.705738674196,0.0512147570459696,0.108586783537757,0.471648163592226,0.637177942509347,0.726372684022627,"RPP30","10556","ribonuclease P/MRP subunit p30"
"ENSG00000213930",75.67220067974,-0.0975361720721391,0.206978641092219,-0.471237860860639,0.637470884510744,0.726558261082676,"GALT","2592","galactose-1-phosphate uridylyltransferase"
"ENSG00000115561",926.912150870061,0.0335196700539839,0.0711320807473521,0.471231400822359,0.637475497208361,0.726558261082676,"CHMP3","51652","charged multivesicular body protein 3"
"ENSG00000188010",111.2214351285,0.0792131498020897,0.168107107032763,0.471206430235287,0.63749332722971,0.726558261082676,"MORN2","729967","MORN repeat containing 2"
"ENSG00000124614",56.4622005095409,0.113931810831215,0.241851137266849,0.471082386127078,0.637581902910248,0.726601236729693,"RPS10","6204","ribosomal protein S10"
"ENSG00000103363",1751.40773510741,0.0246747360481911,0.0524520381781647,0.470424732865061,0.638051597188594,0.72707850133561,"ELOB","6923","elongin B"
"ENSG00000197776",16.3067020542139,-0.200175881106915,0.425764574787453,-0.470156262311971,0.638243379954704,0.727220254063566,"KLHDC1","122773","kelch domain containing 1"
"ENSG00000135390",1632.95417866973,-0.0264605375921182,0.0562860751654219,-0.470108059841658,0.638277816101577,0.727220254063566,"ATP5MC2","517","ATP synthase membrane subunit c locus 2"
"ENSG00000243678",39.682166434477,-0.133302630502229,0.283671927277574,-0.469918302390889,0.638413387595652,0.72731670349468,"NME2","4831","NME/NM23 nucleoside diphosphate kinase 2"
"ENSG00000091129",15.7373406484642,-0.20819676078601,0.443839190004529,-0.469081517528647,0.639011369530958,0.727920887942706,"NRCAM","4897","neuronal cell adhesion molecule"
"ENSG00000105982",8.92573613588122,-0.28873242740137,0.615590111103707,-0.469033569892301,0.639045640913017,0.727920887942706,"RNF32","140545","ring finger protein 32"
"ENSG00000115257",9.74722791882919,0.259247464574381,0.553004510314575,0.468798101532497,0.639213957081537,0.72805455409877,"PCSK4","54760","proprotein convertase subtilisin/kexin type 4"
"ENSG00000169629",12.7994610657517,0.233802135272395,0.49933836867621,0.468223853681071,0.639624515598255,0.728464087131675,"RGPD8","727851","RANBP2 like and GRIP domain containing 8"
"ENSG00000113231",22.9141565634656,-0.171309940932062,0.365983806347281,-0.468080658108425,0.639726910478741,0.72847473697102,"PDE8B","8622","phosphodiesterase 8B"
"ENSG00000091622",275.772276192726,-0.054021660205157,0.115414094887255,-0.468068135507447,0.639735865343354,0.72847473697102,"PITPNM3","83394","PITPNM family member 3"
"ENSG00000089818",625.842948357997,0.0360463971499712,0.0770437852702762,0.467868978964589,0.639878288488769,0.728554120207497,"NECAP1","25977","NECAP endocytosis associated 1"
"ENSG00000099958",4.57044413916822,-0.378735720225852,0.809561873497597,-0.467828009969859,0.639907588359231,0.728554120207497,"DERL3","91319","derlin 3"
